,cell_id,part_id,total_count,cell_lenght,Part_X_(px),Part_Y_(px),IntegatedIntensity,Cellcenter_X(px),Cellcenter_Y(px),Distance
0,0.0,1.0,1.0,29.154759474226502,160.581,14.1,2854.545,159.5,13.5,1.2363498695757507
1,1.0,1.0,1.0,23.345235059857504,186.371,11.361,1493.6,189.5,8.0,4.592054224418517
2,2.0,1.0,1.0,28.653097563788805,577.511,3.499,141.333,581.0,12.5,9.653554889262308
3,3.0,0.0,0.0,22.02271554554524,0.0,0.0,0.0,593.0,8.5,0.0
4,4.0,0.0,0.0,31.144823004794873,0.0,0.0,0.0,661.5,10.5,0.0
5,5.0,1.0,1.0,27.784887978899608,183.486,28.506,137.0,182.0,22.0,6.6735471827207435
6,6.0,1.0,1.0,42.01190307520001,177.352,32.707,6267.923,177.0,33.5,0.867613393165413
7,7.0,1.0,1.0,29.206163733020468,193.558,36.193,2529.909,194.0,42.5,6.322468900674801
8,8.0,1.0,1.0,27.784887978899608,484.471,47.707,4911.231,487.0,46.0,3.0511784608573755
9,9.0,1.0,1.0,39.56008088970496,547.054,45.194,9055.154,544.0,45.5,3.0692917749865094
10,11.0,1.0,1.0,33.24154027718932,229.657,63.895,609.667,233.0,59.5,5.52192665652125
11,12.0,0.0,0.0,29.732137494637012,0.0,0.0,0.0,540.0,55.0,0.0
12,13.0,1.0,1.0,26.92582403567252,182.563,55.661,1159.4,179.5,58.0,3.853944732348911
13,14.0,1.0,2.0,48.08326112068523,237.927,70.696,1893.545,240.0,68.0,3.400844748000123
14,14.0,2.0,2.0,48.08326112068523,250.54,55.18,1193.0,240.0,68.0,16.59650565631211
15,15.0,0.0,0.0,34.48187929913333,0.0,0.0,0.0,570.5,59.0,0.0
16,17.0,0.0,0.0,29.154759474226502,0.0,0.0,0.0,545.5,66.5,0.0
17,18.0,1.0,1.0,29.206163733020468,720.744,72.227,2707.0,717.0,75.5,4.97293323904516
18,19.0,1.0,1.0,30.01666203960727,559.979,86.992,3830.208,562.5,78.0,9.338710028692391
19,20.0,1.0,2.0,51.19570294468082,586.464,92.005,3582.462,585.5,92.0,0.9640129667178273
20,20.0,2.0,2.0,51.19570294468082,587.736,70.377,1129.6,585.5,92.0,21.73830317665112
21,21.0,1.0,2.0,53.25410782277739,89.71,81.026,1805.727,96.0,83.0,6.592478744751483
22,21.0,2.0,2.0,53.25410782277739,112.491,93.691,1170.4,96.0,83.0,19.653258304922367
23,22.0,1.0,2.0,46.486557196677836,402.504,82.653,6098.0,414.0,79.5,11.920546338150764
24,22.0,2.0,2.0,46.486557196677836,420.118,77.022,1964.0,414.0,79.5,6.600788437754986
25,23.0,0.0,0.0,41.773197148410844,0.0,0.0,0.0,540.0,88.5,0.0
26,25.0,1.0,1.0,30.4138126514911,550.712,94.957,2774.583,545.5,100.0,7.252364648857636
27,26.0,0.0,0.0,22.847319317591726,0.0,0.0,0.0,569.5,106.5,0.0
28,27.0,1.0,2.0,32.202484376209235,403.348,115.25,4609.875,407.5,113.0,4.722457411136695
29,27.0,2.0,2.0,32.202484376209235,410.491,110.012,199.857,407.5,113.0,4.227791976907084
30,28.0,0.0,0.0,36.124783736376884,0.0,0.0,0.0,796.5,115.0,0.0
31,29.0,0.0,0.0,31.38470965295043,0.0,0.0,0.0,561.0,126.5,0.0
32,30.0,1.0,1.0,37.57658845611187,510.743,120.56,1622.2,516.0,123.0,5.795657771124866
33,31.0,1.0,1.0,25.942243542145693,413.196,121.602,204.857,414.0,127.5,5.952547353864555
34,33.0,1.0,1.0,38.01315561749642,476.786,142.319,1747.545,477.5,138.0,4.377620015487856
35,34.0,1.0,1.0,32.202484376209235,532.375,139.111,758.667,532.5,142.0,2.8917029584658343
36,35.0,1.0,2.0,42.720018726587654,550.507,135.996,288.0,559.5,148.0,14.999002133475438
37,35.0,2.0,2.0,42.720018726587654,567.74,159.0,772.667,559.5,148.0,13.744002328288516
38,36.0,1.0,1.0,43.60045871318328,362.22,153.478,1918.182,365.0,148.5,5.701656250599464
39,37.0,1.0,1.0,43.139309220245984,623.53,150.995,3317.154,618.5,148.0,5.854137425786975
40,38.0,1.0,1.0,32.526911934581186,450.994,141.971,521.0,444.5,146.5,7.917315012047982
41,39.0,1.0,1.0,32.64965543462902,522.767,147.761,7400.5,523.5,147.5,0.7780809726499681
42,42.0,1.0,1.0,25.942243542145693,415.592,158.576,1261.4,416.0,151.5,7.087752817360374
43,43.0,1.0,1.0,27.202941017470888,497.298,145.491,1443.0,494.0,152.0,7.296840754737617
44,44.0,1.0,1.0,29.5296461204668,550.748,148.705,2163.727,553.0,158.0,9.563918077859071
45,45.0,1.0,2.0,42.190046219457976,115.143,168.82,394.312,115.0,166.0,2.823623381401982
46,45.0,2.0,2.0,42.190046219457976,118.099,159.763,5238.286,115.0,166.0,6.964479162148449
47,46.0,0.0,0.0,23.853720883753127,0.0,0.0,0.0,503.5,160.0,0.0
